"Num_Acc","an","mois","jour","lum","agg","dep"
"201800000731",18,8,4,"1","1",140
"201800000732",18,9,20,"1","2",140
"201800000733",18,9,22,"1","1",140
"201800000734",18,10,28,"3","1",140
"201800000735",18,12,21,"1","1",140
"201800000736",18,1,23,"5","2",140
"201800000738",18,4,12,"2","1",140
"201800000739",18,6,27,"1","2",140
"201800000740",18,8,7,"1","1",140
"201800000741",18,8,8,"1","1",140
"201800000742",18,8,16,"1","2",140
"201800000743",18,10,12,"1","2",140
"201800000744",18,11,6,"1","2",140
"201800000745",18,11,7,"1","2",140
"201800000746",18,12,3,"3","1",140
"201800000747",18,12,17,"5","2",140
"201800000748",18,12,17,"3","1",140
"201800000749",18,1,7,"5","2",140
"201800000750",18,4,7,"1","1",140
"201800000751",18,5,8,"1","1",140
"201800000752",18,6,4,"1","1",140
"201800000753",18,6,26,"3","1",140
"201800000754",18,7,21,"1","1",140
"201800000755",18,8,3,"5","2",140
"201800000756",18,8,14,"1","2",140
"201800000757",18,9,12,"1","2",140
"201800000758",18,9,16,"1","2",140
"201800000759",18,10,24,"1","1",140
"201800000760",18,11,26,"3","1",140
"201800000761",18,12,15,"1","1",140
"201800000762",18,12,20,"3","1",140
"201800000763",18,2,2,"1","2",140
"201800000764",18,3,2,"1","2",140
"201800000765",18,3,5,"1","1",140
"201800000766",18,4,6,"1","1",140
"201800000767",18,5,15,"1","1",140
"201800000768",18,5,17,"1","1",140
"201800000769",18,5,18,"1","1",140
"201800000770",18,5,23,"1","1",140
"201800000771",18,5,29,"1","2",140
"201800000772",18,7,5,"1","1",140
"201800000773",18,9,1,"3","1",140
"201800000774",18,12,5,"3","1",140
"201800000775",18,12,16,"5","2",140
"201800000776",18,12,18,"2","2",140
"201800000777",18,4,7,"5","2",500
"201800000778",18,4,18,"1","1",500
"201800000779",18,5,10,"1","1",500
"201800000780",18,11,9,"5","2",500
"201800000781",18,11,11,"3","1",500
"201800000782",18,1,7,"5","2",500
"201800000783",18,5,27,"1","1",500
"201800000784",18,8,26,"3","2",500
"201800000785",18,10,10,"1","2",500
"201800000786",18,1,8,"5","2",500
"201800000787",18,4,6,"3","1",500
"201800000788",18,5,26,"1","1",500
"201800000789",18,6,9,"1","1",500
"201800000790",18,6,10,"3","2",500
"201800000791",18,7,14,"1","2",500
"201800000792",18,8,9,"1","2",500
"201800000793",18,8,12,"1","1",500
"201800000794",18,9,23,"2","2",500
"201800000795",18,9,23,"1","1",500
"201800000796",18,10,26,"1","2",500
"201800000797",18,11,26,"5","1",500
"201800000798",18,3,21,"1","1",500
"201800000799",18,3,24,"1","1",500
"201800000800",18,3,30,"1","1",500
"201800000801",18,4,18,"3","1",500
"201800000802",18,4,21,"1","1",500
"201800000803",18,5,9,"1","1",500
"201800000804",18,5,20,"1","1",500
"201800000805",18,8,6,"1","1",500
"201800000806",18,9,13,"3","2",500
"201800000807",18,10,5,"1","1",500
"201800000808",18,10,13,"5","1",500
"201800000809",18,10,26,"1","1",500
"201800000810",18,11,16,"1","1",500
"201800000811",18,11,25,"1","1",500
"201800000812",18,1,23,"1","2",10
"201800000813",18,2,5,"1","2",10
"201800000814",18,2,13,"1","2",10
"201800000815",18,2,20,"1","2",10
"201800000816",18,3,2,"1","2",10
"201800000817",18,3,3,"3","1",10
"201800000818",18,3,5,"1","2",10
"201800000819",18,3,9,"1","2",10
"201800000820",18,3,16,"1","1",10
"201800000821",18,4,11,"1","2",10
"201800000822",18,4,20,"1","2",10
"201800000823",18,4,30,"1","1",10
"201800000824",18,5,2,"1","1",10
"201800000825",18,5,3,"1","2",10
"201800000826",18,5,24,"1","1",10
"201800000827",18,5,25,"1","2",10
"201800000828",18,5,26,"1","2",10
"201800000829",18,6,7,"1","2",10
"201800000830",18,6,14,"1","2",10
"201800000831",18,6,18,"1","2",10
"201800000832",18,6,29,"1","1",10
"201800000833",18,7,7,"5","2",10
"201800000834",18,7,10,"1","1",10
"201800000835",18,7,25,"1","1",10
"201800000836",18,8,9,"1","1",10
"201800000837",18,8,18,"5","2",10
"201800000838",18,8,23,"1","2",10
"201800000839",18,8,28,"5","2",10
"201800000840",18,9,16,"1","2",10
"201800000841",18,9,20,"1","2",10
"201800000842",18,9,21,"1","2",10
"201800000843",18,9,20,"1","2",10
"201800000844",18,9,27,"1","2",10
"201800000845",18,10,1,"1","2",10
"201800000846",18,10,27,"1","2",10
"201800000847",18,10,30,"5","2",10
"201800000848",18,10,29,"1","2",10
"201800000849",18,11,8,"2","1",10
"201800000850",18,11,15,"1","2",10
"201800000851",18,11,23,"5","2",10
"201800000852",18,11,28,"5","2",10
"201800000853",18,11,29,"5","2",10
"201800000854",18,12,1,"5","1",10
"201800000855",18,1,17,"1","2",610
"201800000856",18,2,21,"1","1",610
"201800000857",18,6,21,"1","1",610
"201800000858",18,7,7,"3","1",610
"201800000859",18,8,14,"1","2",610
"201800000860",18,8,28,"4","2",610
"201800000861",18,9,24,"1","2",610
"201800000862",18,10,25,"3","1",610
"201800000863",18,1,19,"1","2",440
"201800000864",18,2,23,"2","2",440
"201800000865",18,3,21,"1","2",440
"201800000866",18,5,24,"1","2",440
"201800000867",18,5,26,"1","2",440
"201800000868",18,6,3,"5","2",440
"201800000869",18,6,30,"1","2",440
"201800000870",18,4,23,"1","2",440
"201800000871",18,9,18,"1","2",440
"201800000872",18,10,22,"1","2",440
"201800000873",18,1,6,"5","2",440
"201800000874",18,1,20,"5","2",440
"201800000875",18,3,28,"1","2",440
"201800000876",18,8,14,"1","1",440
"201800000877",18,9,24,"1","2",440
"201800000878",18,10,20,"3","1",440
"201800000879",18,1,23,"3","1",440
"201800000880",18,2,27,"1","1",440
"201800000881",18,3,15,"3","1",440
"201800000882",18,5,6,"1","1",440
"201800000883",18,4,26,"2","1",440
"201800000884",18,8,14,"1","2",440
"201800000885",18,8,16,"1","2",440
"201800000886",18,11,5,"1","2",440
"201800000887",18,11,10,"3","1",440
"201800000888",18,11,17,"5","2",440
"201800000889",18,12,4,"3","1",440
"201800000890",18,12,17,"1","1",440
"201800000891",18,5,12,"3","1",440
"201800000892",18,5,25,"2","2",440
"201800000893",18,8,3,"2","1",440
"201800000894",18,9,5,"1","2",440
"201800000895",18,9,9,"1","2",440
"201800000896",18,1,6,"3","1",440
"201800000897",18,1,8,"1","1",440
"201800000898",18,1,11,"3","1",440
"201800000899",18,1,21,"5","2",440
"201800000900",18,2,8,"1","2",440
"201800000901",18,3,6,"1","2",440
"201800000902",18,6,3,"5","1",440
"201800000903",18,6,7,"1","1",440
"201800000904",18,9,27,"1","2",440
"201800000905",18,11,26,"3","1",440
"201800000906",18,2,21,"1","2",440
"201800000907",18,3,13,"1","2",440
"201800000908",18,5,4,"1","2",440
"201800000909",18,6,23,"3","1",440
"201800000910",18,7,23,"1","1",440
"201800000911",18,8,1,"1","2",440
"201800000912",18,9,19,"1","1",440
"201800000913",18,10,10,"1","2",440
"201800000914",18,10,20,"1","1",440
"201800000915",18,11,18,"2","1",440
"201800000916",18,12,30,"5","2",440
"201800000917",18,1,5,"3","2",490
"201800000918",18,2,3,"3","1",490
"201800000919",18,9,29,"1","1",490
"201800000920",18,10,4,"2","1",490
"201800000921",18,10,13,"3","2",490
"201800000922",18,12,7,"1","1",490
"201800000923",18,12,16,"1","2",490
"201800000924",18,1,12,"1","1",490
"201800000925",18,2,9,"3","2",490
"201800000926",18,3,3,"5","2",490
"201800000927",18,5,10,"4","2",490
"201800000928",18,8,16,"1","2",490
"201800000929",18,8,25,"3","1",490
"201800000930",18,10,31,"1","1",490
"201800000931",18,12,23,"1","1",490
"201800000932",18,3,15,"3","1",490
"201800000933",18,4,25,"1","1",490
"201800000934",18,5,10,"5","2",490
"201800000935",18,6,20,"1","2",490
"201800000936",18,7,15,"1","2",490
"201800000937",18,9,21,"3","1",490
"201800000938",18,10,14,"2","1",490
"201800000939",18,10,23,"1","1",490
"201800000940",18,10,28,"1","2",490
"201800000941",18,11,12,"2","2",490
"201800000942",18,1,18,"2","2",490
"201800000943",18,3,25,"1","1",490
"201800000944",18,5,26,"1","1",490
"201800000945",18,5,26,"4","2",490
"201800000946",18,5,29,"1","2",490
"201800000947",18,6,17,"1","2",490
"201800000948",18,6,19,"1","1",490
"201800000949",18,7,4,"1","1",490
"201800000950",18,8,26,"1","2",490
"201800000951",18,9,1,"1","2",490
"201800000952",18,9,8,"3","1",490
"201800000953",18,10,22,"1","1",490
"201800000954",18,11,2,"1","1",490
"201800000955",18,11,21,"1","1",490
"201800000956",18,11,23,"1","1",490
"201800000957",18,5,1,"2","1",530
"201800000958",18,8,11,"1","1",530
"201800000959",18,9,29,"3","1",530
"201800000960",18,1,12,"1","2",10
"201800000961",18,1,17,"5","2",10
"201800000962",18,2,9,"5","2",10
"201800000963",18,2,23,"2","2",10
"201800000964",18,3,8,"1","2",10
"201800000965",18,3,4,"2","2",10
"201800000966",18,3,16,"1","2",10
"201800000967",18,3,20,"1","2",10
"201800000968",18,4,8,"1","2",10
"201800000969",18,4,21,"5","2",10
"201800000970",18,5,4,"1","2",10
"201800000971",18,3,24,"5","2",10
"201800000972",18,5,26,"5","2",10
"201800000973",18,5,18,"1","2",10
"201800000974",18,5,31,"1","1",10
"201800000975",18,6,21,"1","1",10
"201800000976",18,6,19,"1","2",10
"201800000977",18,6,26,"2","2",10
"201800000978",18,7,3,"1","1",10
"201800000979",18,7,5,"1","1",10
"201800000980",18,7,15,"1","2",10
"201800000981",18,8,5,"5","2",10
"201800000982",18,8,26,"1","2",10
"201800000983",18,8,30,"3","1",10
"201800000984",18,9,19,"2","2",10
"201800000985",18,10,22,"1","2",10
"201800000986",18,10,26,"1","2",10
"201800000987",18,10,26,"1","2",10
"201800000988",18,10,25,"2","2",10
"201800000989",18,12,21,"5","2",10
"201800000990",18,12,28,"4","2",10
"201800000991",18,1,2,"2","2",720
"201800000992",18,1,2,"1","2",720
"201800000993",18,1,29,"2","2",720
"201800000994",18,4,17,"1","2",720
"201800000995",18,5,15,"1","1",720
"201800000996",18,5,25,"3","1",720
"201800000997",18,5,25,"1","1",720
"201800000998",18,6,15,"1","2",720
"201800000999",18,6,23,"1","1",720
"201800001000",18,7,1,"1","1",720
"201800001001",18,8,10,"1","2",720
"201800001002",18,8,15,"1","1",720
"201800001003",18,8,30,"1","2",720
"201800001004",18,8,30,"1","1",720
"201800001005",18,9,13,"1","2",720
"201800001006",18,9,19,"1","1",720
"201800001007",18,10,5,"2","2",720
"201800001008",18,10,6,"1","2",720
"201800001009",18,10,26,"1","2",720
"201800001010",18,10,29,"1","2",720
"201800001011",18,12,10,"3","1",720
"201800001012",18,3,16,"1","1",720
"201800001013",18,3,31,"1","2",720
"201800001014",18,4,14,"1","1",720
"201800001015",18,7,9,"1","1",720
"201800001016",18,10,11,"1","2",720
"201800001017",18,10,11,"2","2",720
"201800001018",18,10,31,"5","1",720
"201800001019",18,11,30,"1","1",720
"201800001020",18,11,30,"1","1",720
"201800001021",18,11,30,"3","1",720
"201800001022",18,12,29,"4","1",720
"201800001023",18,8,8,"1","1",850
"201800001024",18,10,29,"1","1",850
"201800001025",18,1,31,"1","1",850
"201800001026",18,2,25,"3","1",850
"201800001027",18,3,5,"3","1",850
"201800001028",18,3,29,"1","1",850
"201800001029",18,4,13,"1","1",850
"201800001030",18,6,9,"1","1",850
"201800001031",18,6,13,"1","1",850
"201800001032",18,7,1,"3","1",850
"201800001033",18,8,10,"1","1",850
"201800001034",18,9,22,"3","1",850
"201800001035",18,10,13,"1","1",850
"201800001036",18,11,21,"1","2",850
"201800001037",18,11,27,"3","1",850
"201800001038",18,2,6,"4","1",850
"201800001039",18,2,21,"1","1",850
"201800001040",18,2,25,"1","1",850
"201800001041",18,4,14,"1","1",850
"201800001042",18,5,3,"2","1",850
"201800001043",18,5,11,"1","1",850
"201800001044",18,6,21,"1","1",850
"201800001045",18,6,20,"1","1",850
"201800001046",18,6,29,"1","2",850
"201800001047",18,7,29,"1","1",850
"201800001048",18,8,28,"1","2",850
"201800001049",18,9,12,"1","1",850
"201800001050",18,9,28,"1","1",850
"201800001051",18,10,28,"3","1",850
"201800001052",18,11,8,"3","1",850
"201800001053",18,12,10,"3","1",850
"201800001054",18,12,20,"2","2",850
"201800001055",18,2,3,"3","2",850
"201800001056",18,2,22,"1","2",850
"201800001057",18,3,23,"1","1",850
"201800001058",18,4,16,"1","1",850
"201800001059",18,4,22,"1","1",850
"201800001060",18,4,27,"4","2",850
"201800001061",18,4,19,"1","1",850
"201800001062",18,6,15,"3","1",850
"201800001063",18,9,8,"3","1",850
"201800001064",18,9,14,"1","1",850
"201800001065",18,10,27,"2","2",850
"201800001066",18,11,7,"1","1",850
"201800001067",18,11,17,"5","2",850
"201800001068",18,11,27,"3","1",850
"201800001069",18,8,30,"1","2",850
"201800001070",18,1,12,"3","1",850
"201800001071",18,5,20,"1","1",850
"201800001072",18,6,13,"1","1",850
"201800001073",18,7,2,"1","1",850
"201800001074",18,8,4,"1","1",850
"201800001075",18,8,13,"3","1",850
"201800001076",18,9,29,"1","1",850
"201800001077",18,10,10,"1","1",850
"201800001078",18,10,30,"3","1",850
"201800001079",18,1,19,"5","2",850
"201800001080",18,7,27,"2","1",850
"201800001081",18,8,28,"5","2",850
"201800001082",18,9,27,"1","2",850
"201800001083",18,1,31,"2","1",850
"201800001084",18,4,20,"1","1",850
"201800001085",18,5,19,"1","1",850
"201800001086",18,7,3,"1","1",850
"201800001087",18,8,17,"1","2",850
"201800001088",18,9,21,"3","1",850
"201800001089",18,10,20,"1","2",850
"201800001090",18,12,3,"1","2",850
"201800001091",18,12,11,"1","2",850
"201800001092",18,12,19,"2","2",850
"201800001093",18,8,23,"1","1",330
"201800001094",18,9,6,"1","1",330
"201800001095",18,12,6,"3","2",330
"201800001096",18,1,9,"1","2",330
"201800001097",18,1,24,"1","2",330
"201800001098",18,2,2,"1","1",330
"201800001099",18,2,10,"2","2",330
"201800001100",18,3,6,"5","2",330
"201800001101",18,5,19,"5","2",330
"201800001102",18,7,10,"2","2",330
"201800001103",18,8,2,"1","2",330
"201800001104",18,8,3,"1","2",330
"201800001105",18,9,20,"2","2",330
"201800001106",18,10,2,"1","2",330
"201800001107",18,12,13,"1","1",330
"201800001108",18,2,2,"1","2",330
"201800001109",18,2,26,"1","2",330
"201800001110",18,4,5,"1","2",330
"201800001111",18,5,23,"1","2",330
"201800001112",18,5,27,"1","1",330
"201800001113",18,6,3,"1","1",330
"201800001114",18,6,23,"1","1",330
"201800001115",18,7,15,"3","2",330
"201800001116",18,9,19,"1","1",330
"201800001117",18,10,14,"1","2",330
"201800001118",18,10,23,"1","2",330
"201800001119",18,10,27,"1","1",330
"201800001120",18,10,27,"1","2",330
"201800001121",18,11,21,"1","2",330
"201800001122",18,1,29,"1","1",330
"201800001123",18,5,13,"1","1",330
"201800001124",18,8,3,"1","1",330
"201800001125",18,2,11,"5","2",330
"201800001126",18,3,9,"1","2",330
"201800001127",18,3,26,"1","2",330
"201800001128",18,3,30,"1","2",330
"201800001129",18,4,6,"2","1",330
"201800001130",18,7,1,"1","2",330
"201800001131",18,9,13,"2","2",330
"201800001132",18,10,3,"2","1",330
"201800001133",18,6,13,"2","1",330
"201800001134",18,10,23,"1","2",330
"201800001135",18,11,7,"4","2",330
"201800001136",18,1,1,"1","1",330
"201800001137",18,3,24,"2","1",330
"201800001138",18,5,23,"1","1",330
"201800001139",18,8,30,"1","1",330
"201800001140",18,9,6,"1","1",330
"201800001141",18,11,4,"1","1",330
"201800001142",18,1,23,"5","1",330
"201800001143",18,2,3,"1","1",330
"201800001144",18,3,5,"3","1",330
"201800001145",18,3,14,"1","2",330
"201800001146",18,3,16,"1","1",330
"201800001147",18,4,21,"1","2",330
"201800001148",18,5,2,"1","1",330
"201800001149",18,5,2,"3","1",330
"201800001150",18,7,27,"1","1",330
"201800001151",18,9,21,"2","1",330
"201800001152",18,5,20,"1","1",330
"201800001153",18,5,17,"1","2",330
"201800001154",18,6,30,"1","1",330
"201800001155",18,6,30,"1","2",330
"201800001156",18,7,1,"3","1",330
"201800001157",18,8,15,"5","2",330
"201800001158",18,11,17,"3","1",330
"201800001159",18,12,27,"1","2",330
"201800001160",18,1,14,"3","1",330
"201800001161",18,1,23,"5","2",330
"201800001162",18,4,27,"1","2",330
"201800001163",18,5,28,"1","1",330
"201800001164",18,9,21,"1","1",330
"201800001165",18,10,30,"1","2",330
"201800001166",18,11,7,"2","2",330
"201800001167",18,12,18,"1","1",330
"201800001168",18,12,21,"3","2",330
"201800001169",18,12,28,"1","2",330
"201800001170",18,1,13,"3","1",330
"201800001171",18,2,19,"1","1",330
"201800001172",18,6,22,"2","2",330
"201800001173",18,8,2,"3","1",330
"201800001174",18,5,4,"1","2",330
"201800001175",18,7,9,"3","1",330
"201800001176",18,9,15,"1","1",330
"201800001177",18,11,2,"1","1",330
"201800001178",18,1,4,"3","1",330
"201800001179",18,1,12,"2","2",330
"201800001180",18,1,25,"1","1",330
"201800001181",18,3,22,"1","1",330
"201800001182",18,4,1,"3","1",330
"201800001183",18,4,17,"1","2",330
"201800001184",18,4,15,"3","1",330
"201800001185",18,6,14,"1","2",330
"201800001186",18,6,16,"1","2",330
"201800001187",18,9,2,"4","2",330
"201800001188",18,8,31,"1","2",330
"201800001189",18,9,15,"1","1",330
"201800001190",18,9,30,"1","1",330
"201800001191",18,11,2,"1","1",330
"201800001192",18,11,23,"5","2",330
"201800001193",18,2,25,"3","1",330
"201800001194",18,3,2,"1","1",330
"201800001195",18,3,3,"1","1",330
"201800001196",18,3,24,"3","1",330
"201800001197",18,6,2,"3","1",330
"201800001198",18,6,8,"1","1",330
"201800001199",18,6,24,"3","1",330
"201800001200",18,6,30,"1","1",330
"201800001201",18,9,13,"1","1",330
"201800001202",18,9,27,"1","1",330
"201800001203",18,10,27,"1","2",330
"201800001204",18,12,1,"1","1",330
"201800001205",18,1,26,"1","2",330
"201800001206",18,2,16,"1","2",330
"201800001207",18,3,2,"3","1",330
"201800001208",18,3,8,"1","1",330
"201800001209",18,5,7,"5","2",330
"201800001210",18,6,29,"1","2",330
"201800001211",18,6,30,"3","1",330
"201800001212",18,7,2,"1","2",330
"201800001213",18,9,4,"1","1",330
"201800001214",18,9,18,"1","1",330
"201800001215",18,12,7,"1","2",330
"201800001216",18,1,18,"1","2",330
"201800001217",18,3,4,"3","1",330
"201800001218",18,3,15,"3","1",330
"201800001219",18,4,25,"1","1",330
"201800001220",18,6,9,"1","1",330
"201800001221",18,6,22,"3","1",330
"201800001222",18,8,3,"1","2",330
"201800001223",18,1,9,"1","2",330
"201800001224",18,1,20,"3","1",330
"201800001225",18,2,20,"3","1",330
"201800001226",18,5,18,"1","1",330
"201800001227",18,9,2,"1","1",330
"201800001228",18,9,11,"3","1",330
"201800001229",18,12,5,"2","1",330
"201800001230",18,1,14,"1","1",330
"201800001231",18,1,18,"1","1",330
"201800001232",18,1,27,"1","1",330
"201800001233",18,3,23,"1","1",330
"201800001234",18,4,22,"1","1",330
"201800001235",18,4,24,"1","1",330
"201800001236",18,4,26,"1","1",330
"201800001237",18,5,28,"1","2",330
"201800001238",18,6,22,"1","1",330
"201800001239",18,7,4,"1","1",330
"201800001240",18,7,21,"1","2",330
"201800001241",18,8,17,"1","1",330
"201800001242",18,8,27,"2","1",330
"201800001243",18,9,1,"1","2",330
"201800001244",18,9,13,"3","2",330
"201800001245",18,10,3,"1","1",330
"201800001246",18,10,14,"1","2",330
"201800001247",18,10,20,"1","1",330
"201800001248",18,11,5,"1","2",330
"201800001249",18,12,5,"3","2",330
"201800001250",18,12,13,"3","1",330
"201800001251",18,12,26,"3","1",330
"201800001252",18,2,9,"5","2",330
"201800001253",18,3,15,"1","1",330
"201800001254",18,3,29,"1","2",330
"201800001255",18,4,12,"1","2",330
"201800001256",18,4,14,"3","1",330
"201800001257",18,5,23,"1","1",330
"201800001258",18,6,21,"2","1",330
"201800001259",18,9,11,"1","2",330
"201800001260",18,10,10,"5","1",330
"201800001261",18,11,2,"5","1",330
"201800001262",18,11,3,"5","2",330
"201800001263",18,11,9,"5","2",330
"201800001264",18,11,30,"5","2",330
"201800001265",18,1,10,"5","2",330
"201800001266",18,3,29,"3","1",330
"201800001267",18,5,21,"3","1",330
"201800001268",18,6,18,"1","1",330
"201800001269",18,6,26,"1","1",330
"201800001270",18,8,11,"2","1",330
"201800001271",18,11,4,"2","1",330
"201800001272",18,11,6,"1","2",330
"201800001273",18,1,10,"1","2",330
"201800001274",18,5,23,"5","2",330
"201800001275",18,9,28,"3","1",330
"201800001276",18,3,8,"3","1",330
"201800001277",18,3,23,"1","2",330
"201800001278",18,6,8,"1","1",330
"201800001279",18,6,8,"1","1",330
"201800001280",18,6,15,"3","1",330
"201800001281",18,7,23,"1","1",330
"201800001282",18,11,8,"5","2",330
"201800001283",18,11,21,"1","1",330
"201800001284",18,12,10,"1","1",330
"201800001285",18,2,13,"1","1",240
"201800001286",18,2,22,"1","1",240
"201800001287",18,3,25,"1","1",240
"201800001288",18,10,13,"5","2",240
"201800001289",18,10,14,"5","1",240
"201800001290",18,8,19,"1","1",240
"201800001291",18,10,12,"1","1",240
